"","TEMP","PRES","DEWP","RAIN","WSPM","wd.E","wd.ENE","wd.ESE","wd.N","wd.NE","wd.NNE","wd.NNW","wd.NW","wd.S","wd.SE","wd.SSE","wd.SSW","wd.SW","wd.W","wd.WNW","wd.WSW","CO_AQI","PM10_AQI","SO2_AQI","NO2_AQI","O3_AQI","AQI","season","RAIN_cat","month","AQI_cat_bin","AQI_cat","AQI_cat_prev1"
"747",0.54,0.51,0.53,0,0.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.44,0.12,0.36,0.26,0.43,1,0,0.18,1,4,1
"748",0.51,0.46,0.4,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06,0.15,0.08,0.24,0.31,0.14,1,0,0.18,0,1,1
"749",0.56,0.46,0.41,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12,0.39,0.09,0.46,0.19,0.38,1,0,0.18,1,3,0
"750",0.62,0.48,0.33,0,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0.36,0.03,0.28,0.29,0.35,0.33,0,0.18,1,3,1
"751",0.63,0.49,0.24,0,0.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03,0.18,0.02,0.16,0.33,0.17,0.33,0,0.18,0,1,1
"752",0.53,0.67,0.26,0,0.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.21,0.02,0.09,0.35,0.2,0.33,0,0.18,0,2,0
"753",0.53,0.7,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07,0.17,0.05,0.26,0.24,0.16,0.33,0,0.18,0,1,0
"754",0.52,0.75,0.41,0,0.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.24,0.22,0.42,0.23,0.23,0.33,0,0.18,0,2,0
"755",0.55,0.73,0.52,0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.31,0.31,0.47,0.27,0.3,0.33,0,0.18,1,3,0
"756",0.62,0.69,0.52,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11,0.31,0.15,0.35,0.39,0.3,0.33,0,0.18,1,3,1
"757",0.63,0.53,0.56,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0.28,0.19,0.32,0.44,0.27,0.33,0,0.18,0,2,1
"758",0.69,0.39,0.54,0,0.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0.38,0.06,0.18,0.37,0.37,0.33,0,0.18,1,3,0
"759",0.65,0.42,0.57,0,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12,0.55,0.13,0.48,0.24,0.55,0.33,0,0.18,1,4,1
"760",0.67,0.31,0.66,0,0.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.65,0.21,0.5,0.31,0.64,0.33,0,0.18,1,5,1
"761",0.57,0.43,0.67,0.03,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.25,0.11,0.35,0.2,0.24,0.33,1,0.18,0,2,1
"762",0.52,0.53,0.55,0,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06,0.12,0.01,0.31,0.21,0.11,0.33,1,0.27,0,1,0
"763",0.51,0.2,0.6,0.07,0.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07,0.05,0,0.14,0.34,0.04,0.33,1,0.27,0,0,0
"764",0.57,0.36,0.57,0,0.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.03,0.17,0.46,0.05,0.33,0,0.27,0,0,0
"765",0.58,0.38,0.58,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06,0.13,0.05,0.2,0.55,0.12,0.33,0,0.27,0,1,0
"766",0.59,0.49,0.59,0,0.64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0.17,0.01,0.2,0.33,0.16,0.33,0,0.27,0,1,0
"767",0.48,0.72,0.52,0,0.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0.06,0.37,0.04,0.33,0,0.27,0,0,0
"768",0.5,0.74,0.47,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02,0.07,0.03,0.14,0.32,0.06,0.33,0,0.27,0,0,0
"769",0.52,0.61,0.51,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,0.24,0.1,0.31,0.22,0.24,0.33,0,0.27,0,2,0
"770",0.56,0.53,0.58,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12,0.34,0.14,0.37,0.28,0.33,0.33,0,0.27,1,3,0
"771",0.62,0.51,0.61,0,0.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.32,0.08,0.44,0.27,0.31,0.33,0,0.27,1,3,1
"772",0.61,0.52,0.64,0.07,0.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.28,0.12,0.3,0.33,0.27,0.33,1,0.27,0,2,1
"773",0.48,0.64,0.5,0.01,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.06,0,0.05,0.35,0.05,0.33,1,0.27,0,0,0
"774",0.56,0.62,0.52,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0.06,0.01,0.11,0.46,0.05,0.33,1,0.27,0,0,0
"775",0.66,0.29,0.56,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07,0.17,0.03,0.42,0.28,0.16,0.33,0,0.27,0,1,0
"776",0.68,0.13,0.61,0,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.48,0.1,0.55,0.23,0.48,0.33,0,0.27,1,4,0
"777",0.66,0.36,0.46,0,0.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03,0.27,0.01,0.06,0.44,0.26,0.33,0,0.27,0,2,1
"778",0.7,0.3,0.52,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06,0.36,0.15,0.37,0.3,0.35,0.33,0,0.27,1,3,0
"779",0.7,0.34,0.63,0,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.54,0.18,0.64,0.24,0.53,0.33,1,0.27,1,4,1
"780",0.68,0.42,0.58,0,0.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.21,0.03,0.26,0.29,0.2,0.33,0,0.27,0,2,1
"781",0.65,0.42,0.58,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08,0.26,0.03,0.28,0.34,0.25,0.33,0,0.27,0,2,0
"782",0.72,0.33,0.56,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06,0.27,0.05,0.33,0.32,0.26,0.33,0,0.27,0,2,0
"783",0.71,0.46,0.57,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06,0.24,0.05,0.33,0.34,0.23,0.33,0,0.27,0,2,0
"784",0.74,0.42,0.62,0,0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06,0.21,0.08,0.35,0.27,0.2,0.33,0,0.27,0,2,0
"785",0.72,0.53,0.57,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06,0.39,0.05,0.35,0.38,0.38,0.33,0,0.27,1,3,0
"786",0.79,0.41,0.61,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09,0.35,0.09,0.5,0.5,0.34,0.33,0,0.27,1,3,1
"787",0.83,0.32,0.64,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12,0.38,0.15,0.4,0.65,0.37,0.33,0,0.27,1,3,1
"788",0.78,0.24,0.67,0.02,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.27,0.07,0.31,0.54,0.26,0.33,1,0.27,0,2,1
"789",0.75,0.34,0.71,0,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.12,0.02,0.25,0.47,0.11,0.33,0,0.27,0,1,0
"790",0.76,0.39,0.74,0,0.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.16,0.28,0.08,0.35,0.53,0.27,0.33,0,0.27,0,2,0
"791",0.82,0.34,0.77,0,0.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11,0.28,0.07,0.32,0.63,0.27,0.33,0,0.27,0,2,0
"792",0.71,0.32,0.77,0.03,0.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.27,0.08,0.36,0.28,0.26,0.33,1,0.36,0,2,0
"793",0.72,0.33,0.75,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.13,0,0.2,0.41,0.12,0.33,0,0.36,0,1,0
"794",0.73,0.4,0.5,0,0.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04,0.19,0.01,0.13,0.42,0.18,0.33,0,0.36,0,2,0
"795",0.71,0.43,0.44,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0.15,0.03,0.12,0.48,0.14,0.33,0,0.36,0,1,0
"796",0.75,0.24,0.55,0,0.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.18,0.06,0.28,0.4,0.17,0.33,0,0.36,0,1,0
"797",0.7,0.36,0.42,0,0.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0.14,0.01,0.18,0.4,0.12,0.33,0,0.36,0,1,0
"798",0.71,0.35,0.57,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.25,0.05,0.23,0.44,0.24,0.33,0,0.36,0,2,0
"799",0.7,0.33,0.65,0,0.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0.18,0.07,0.26,0.38,0.17,0.33,0,0.36,0,1,0
"800",0.59,0.48,0.62,0,0.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.06,0.22,0.24,0.08,0.33,1,0.36,0,0,0
"801",0.54,0.44,0.65,0.12,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.08,0.04,0.33,0.13,0.07,0.33,1,0.36,0,0,0
"802",0.61,0.28,0.63,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08,0.05,0,0.21,0.24,0.03,0.33,0,0.36,0,0,0
"803",0.71,0.04,0.63,0,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.14,0.01,0.29,0.38,0.13,0.33,0,0.36,0,1,0
"804",0.77,0.03,0.69,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.26,0.04,0.48,0.43,0.25,0.33,0,0.36,0,2,0
"805",0.78,0.27,0.58,0,0.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.14,0.03,0.19,0.43,0.13,0.33,0,0.36,0,1,0
"806",0.77,0.41,0.61,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03,0.09,0.01,0.17,0.45,0.08,0.33,0,0.36,0,1,0
"807",0.78,0.32,0.65,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07,0.19,0.06,0.32,0.52,0.18,0.33,0,0.36,0,1,0
"808",0.8,0.11,0.81,0.01,0.27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12,0.35,0.1,0.27,0.61,0.34,0.33,1,0.36,1,3,0
"809",0.81,0.17,0.6,0,0.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0.18,0.01,0.23,0.38,0.17,0.33,0,0.36,0,1,1
"810",0.79,0.29,0.47,0,0.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.01,0.07,0.42,0.09,0.33,0,0.36,0,1,0
"811",0.82,0.43,0.57,0,0.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01,0.08,0.01,0.12,0.47,0.06,0.33,0,0.36,0,0,0
"812",0.8,0.36,0.65,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0.17,0.05,0.31,0.45,0.16,0.33,0,0.36,0,1,0
"813",0.8,0.32,0.69,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08,0.19,0.1,0.36,0.58,0.18,0.33,0,0.36,0,1,0
"814",0.82,0.29,0.75,0,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11,0.29,0.15,0.45,0.72,0.28,0.33,0,0.36,1,3,0
"815",0.86,0.26,0.76,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14,0.33,0.11,0.44,0.71,0.33,0.33,0,0.36,1,3,1
"816",0.9,0.24,0.76,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12,0.34,0.15,0.32,0.84,0.33,0.33,0,0.36,1,3,1
"817",0.91,0.24,0.78,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09,0.3,0.12,0.23,0.88,0.29,0.33,0,0.36,1,3,1
"818",0.88,0.23,0.79,0,0.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09,0.28,0.06,0.2,0.9,0.27,0.33,0,0.36,0,2,1
"819",0.87,0.21,0.8,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12,0.26,0.14,0.23,0.83,0.25,0.33,0,0.36,0,2,0
"820",0.85,0.24,0.8,0,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.2,0.02,0.32,0.49,0.19,0.33,1,0.36,0,2,0
"821",0.83,0.27,0.77,0,0.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,0.04,0.27,0.58,0.18,0.33,0,0.36,0,1,0
"822",0.87,0.15,0.78,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09,0.2,0.1,0.3,0.66,0.19,0.33,0,0.36,0,2,0
"823",0.91,0.14,0.85,0,0.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12,0.31,0.05,0.38,0.73,0.3,0.33,0,0.45,1,3,0
"824",0.89,0.29,0.62,0,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.09,0.02,0.15,0.44,0.08,0.33,0,0.45,0,1,1
"825",0.85,0.38,0.66,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0.17,0.05,0.23,0.5,0.15,0.33,0,0.45,0,1,0
"826",0.77,0.22,0.77,0.02,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,0.16,0.03,0.33,0.36,0.15,0.33,1,0.45,0,1,0
"827",0.8,0.11,0.79,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.16,0.13,0.02,0.29,0.52,0.12,0.33,1,0.45,0,1,0
"828",0.81,0.18,0.77,0.01,0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12,0.07,0.01,0.17,0.52,0.06,0.33,1,0.45,0,0,0
"829",0.77,0.3,0.71,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.05,0.01,0.2,0.32,0.04,0.33,1,0.45,0,0,0
"830",0.81,0.23,0.7,0,0.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03,0.07,0.02,0.22,0.38,0.06,0.33,1,0.45,0,0,0
"831",0.82,0.17,0.78,0,0.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.17,0.07,0.35,0.53,0.16,0.33,1,0.45,0,1,0
"832",0.76,0.13,0.84,0.02,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.13,0.05,0.25,0.42,0.12,0.33,1,0.45,0,1,0
"833",0.79,0.09,0.74,0,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0.05,0.04,0.19,0.35,0.04,0.33,0,0.45,0,0,0
"834",0.84,0.09,0.71,0,0.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0.02,0.06,0.14,0.43,0.05,0.33,0,0.45,0,0,0
"835",0.81,0.22,0.79,0.01,0.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.05,0.13,0.45,0.05,0.33,1,0.45,0,0,0
"836",0.85,0.29,0.8,0,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0.05,0.22,0.48,0.06,0.33,0,0.45,0,0,0
"837",0.88,0.27,0.8,0,0.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.16,0.24,0.15,0.3,0.77,0.23,0.33,0,0.45,0,2,0
"838",0.88,0.2,0.81,0,0.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.27,0.1,0.39,0.74,0.26,0.33,0,0.45,0,2,0
"839",0.86,0.19,0.84,0.04,0.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07,0.1,0,0.3,0.62,0.09,0.33,1,0.45,0,1,0
"840",0.88,0.25,0.7,0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02,0.04,0,0.2,0.39,0.04,0.33,0,0.45,0,0,0
"841",0.76,0.33,0.78,0.04,0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0.01,0.21,0.27,0.05,0.33,1,0.45,0,0,0
"842",0.84,0.36,0.78,0,0.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0,0.22,0.52,0.06,0.33,0,0.45,0,0,0
"843",0.89,0.29,0.78,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04,0.14,0.02,0.27,0.7,0.13,0,0,0.45,0,1,0
"844",0.87,0.25,0.81,0,0.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0.22,0.13,0.26,0.78,0.22,0,0,0.45,0,2,0
"845",0.88,0.27,0.85,0,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.39,0.13,0.27,0.82,0.38,0,1,0.45,1,3,0
"846",0.85,0.24,0.85,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09,0.23,0.08,0.31,0.41,0.22,0,0,0.45,0,2,1
"847",0.83,0.17,0.86,0,0.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.25,0.05,0.44,0.32,0.24,0,0,0.45,0,2,0
"848",0.83,0.15,0.88,0.24,0.26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07,0.18,0,0.14,0.8,0.17,0,1,0.45,0,1,0
"849",0.84,0.23,0.89,0,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06,0.16,0.02,0.21,0.56,0.15,0,0,0.45,0,1,0
"850",0.89,0.25,0.91,0,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.27,0.07,0.21,0.66,0.26,0,0,0.45,0,2,0
"851",0.79,0.24,0.88,0.01,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.22,0.04,0.32,0.28,0.21,0,1,0.45,0,2,0
"852",0.79,0.19,0.8,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0.03,0,0.19,0.33,0.03,0,1,0.45,0,0,0
"853",0.84,0.09,0.77,0.01,0.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0.07,0.01,0.25,0.27,0.06,0,1,0.55,0,0,0
"854",0.88,0.18,0.71,0,0.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.19,0.32,0.03,0,0,0.55,0,0,0
"855",0.85,0.29,0.73,0,0.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.12,0.06,0.24,0.53,0.11,0,0,0.55,0,1,0
"856",0.79,0.33,0.77,0.01,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.11,0.05,0.33,0.33,0.1,0,1,0.55,0,1,0
"857",0.82,0.33,0.8,0,0.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11,0.13,0.06,0.25,0.69,0.12,0,0,0.55,0,1,0
"858",0.85,0.34,0.82,0,0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.15,0.07,0.26,0.74,0.14,0,0,0.55,0,1,0
"859",0.88,0.31,0.82,0,0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.16,0.05,0.26,0.72,0.15,0,0,0.55,0,1,0
"860",0.9,0.33,0.86,0,0.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12,0.26,0.06,0.29,0.73,0.25,0,0,0.55,0,2,0
"861",0.9,0.38,0.82,0,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.08,0.16,0.07,0.33,0.67,0.15,0,0,0.55,0,1,0
"862",0.91,0.34,0.84,0,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.16,0.07,0.24,0.75,0.15,0,0,0.55,0,1,0
"863",0.92,0.28,0.87,0,0.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.24,0.09,0.31,0.84,0.23,0,0,0.55,0,2,0
"864",0.96,0.13,0.87,0,0.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.11,0.29,0.06,0.43,0.91,0.28,0,0,0.55,1,3,0
"865",1,0.09,0.82,0,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06,0.14,0.03,0.38,1,0.14,0,0,0.55,0,1,1
"866",0.95,0.2,0.83,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06,0.12,0.03,0.26,1,0.14,0,1,0.55,0,1,0
"867",0.9,0.25,0.82,0,0.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07,0.12,0.02,0.42,0.52,0.11,0,0,0.55,0,1,0
"868",0.81,0.28,0.87,0.02,0.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.25,0.6,0.07,0,1,0.55,0,0,0
"869",0.8,0.28,0.88,0.11,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0.07,0.01,0.28,0.41,0.06,0,1,0.55,0,0,0
"870",0.81,0.26,0.89,0.25,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.09,0,0.24,0.6,0.08,0,1,0.55,0,1,0
"871",0.81,0.29,0.91,0.04,0.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,0,0.28,0.54,0.12,0,1,0.55,0,1,0
"872",0.85,0.28,0.92,0.09,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.16,0,0.33,0.44,0.15,0,1,0.55,0,1,0
"873",0.86,0.24,0.93,0,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.25,0,0.31,0.54,0.24,0,1,0.55,0,2,0
"874",0.85,0.22,0.9,0.02,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.12,0.01,0.33,0.57,0.11,0,1,0.55,0,1,0
"875",0.85,0.21,0.91,0,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.39,0.45,0.07,0,1,0.55,0,0,0
"876",0.88,0.17,0.89,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.14,0.03,0.39,0.44,0.13,0,0,0.55,0,1,0
"877",0.91,0.15,0.91,0,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0.2,0.04,0.32,0.63,0.19,0,0,0.55,0,2,0
"878",0.95,0.19,0.93,0,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.25,0.05,0.26,0.77,0.24,0,0,0.55,0,2,0
"879",0.92,0.22,0.93,0.16,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.18,0.02,0.3,0.69,0.17,0,1,0.55,0,1,0
"880",0.88,0.2,0.93,0.01,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.1,0,0.24,0.62,0.09,0,1,0.55,0,1,0
"881",0.93,0.16,0.95,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.19,0,0.35,0.67,0.18,0,0,0.55,0,1,0
"882",0.83,0.22,0.92,0.08,0.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0.25,0.49,0.08,0,1,0.55,0,0,0
"883",0.86,0.28,0.9,0.06,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0,0.22,0.53,0.06,0,1,0.55,0,0,0
"884",0.85,0.27,0.92,0.05,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.17,0.01,0.49,0.29,0.16,0,1,0.64,0,1,0
"885",0.87,0.19,0.95,0.01,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,0.47,0.09,0,1,0.64,0,1,0
"886",0.86,0.18,0.89,0,0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.01,0.29,0.22,0.09,0,1,0.64,0,1,0
"887",0.88,0.16,0.83,0,0.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0.09,0.02,0.26,0.47,0.08,0,0,0.64,0,1,0
"888",0.9,0.18,0.91,0.01,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08,0.21,0.03,0.33,0.54,0.2,0,1,0.64,0,2,0
"889",0.86,0.27,0.88,0,0.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.15,0.01,0.28,0.56,0.14,0,0,0.64,0,1,0
"890",0.85,0.37,0.92,0.21,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.18,0.02,0.27,0.44,0.17,0,1,0.64,0,1,0
"891",0.84,0.39,0.88,0,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.1,0,0.3,0.48,0.08,0,0,0.64,0,1,0
"892",0.9,0.34,0.9,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11,0.14,0.01,0.34,0.58,0.13,0,0,0.64,0,1,0
"893",0.93,0.32,0.89,0,0.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,0.01,0.32,0.51,0.12,0,0,0.64,0,1,0
"894",0.93,0.3,0.91,0,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.25,0.05,0.25,0.72,0.24,0,1,0.64,0,2,0
"895",0.95,0.25,0.9,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13,0.24,0.05,0.24,0.75,0.23,0,0,0.64,0,2,0
